gid,fips,name,centroid_x,centroid_y
1545,29051,Cole,-92.2786024417493,38.5045567085919
1546,54105,Wirt,-81.3747392807613,39.0277500709356
1547,19189,Winnebago,-93.7340729756891,43.3775117366201
1548,13295,Walker,-85.3016517432659,34.7337636226599
1549,37135,Orange,-79.1206466883478,36.061206048134
1611,18087,LaGrange,-85.4267423176359,41.6423218820566
1550,42011,Berks,-75.9245717000042,40.4157011581491
1551,48163,Frio,-99.1080420740075,28.8675120579281
1552,54061,Monongalia,-80.0476683799323,39.6321845697869
1553,72077,Juncos,-65.9068702120311,18.2231370940347
1554,18055,Greene,-86.9622320183705,39.0363054717776
1555,39015,Brown,-83.8678839506792,38.9341683652103
1556,51735,Poquoson,-76.3579814826372,37.1425935139757
1557,46137,Ziebach,-101.66546220788,44.9788187604715
1558,45051,Horry,-78.9955267145068,33.9212394756701
1559,18027,Daviess,-87.0718367667954,38.7018882835333
1560,19025,Calhoun,-94.6404604605988,42.3852107896694
1561,16043,Fremont,-111.480976079343,44.228067492548
1562,35009,Curry,-103.346919804554,34.5741532240098
1563,54089,Summers,-80.8600867137959,37.6539186632138
1564,18045,Fountain,-87.2421768867803,40.1236193328979
1565,27027,Clay,-96.4876192167811,46.8928951765358
1566,06029,Kern,-118.727779629057,35.3432942503437
1567,18013,Brown,-86.228689090756,39.1960558934954
1568,40083,Logan,-97.4435284493819,35.918995763036
1569,40035,Craig,-95.2091660219991,36.7626811766833
1773,51590,Danville,-79.3956603672217,36.5812440672675
1570,35006,Cibola,-107.999510172441,34.9122664737003
1571,21111,Jefferson,-85.6593103086218,38.186646550667
1572,45057,Lancaster,-80.7051493211683,34.6827372149909
1573,51183,Sussex,-77.2578797517581,36.9243048671541
1574,36023,Cortland,-76.0704893134555,42.595092073513
1575,72011,Añasco,-67.1275017565767,18.2863053835868
1576,42017,Bucks,-75.1083664282412,40.3368211935236
1577,47167,Tipton,-89.7402727809079,35.5047850643923
1578,72083,Las Marías,-66.9833756534127,18.2355921570735
1579,48129,Donley,-100.814009320183,34.9651749903325
1580,13213,Murray,-84.7499317694718,34.7889760837898
1581,20089,Jewell,-98.2182066176696,39.7847058921514
1582,28157,Wilkinson,-91.3107379226367,31.1602651391268
1583,37133,Onslow,-77.4290270727339,34.7261727352448
1584,56015,Goshen,-104.35347425064,42.0879818500281
1585,13307,Webster,-84.5474285248891,32.0406611252876
1586,26125,Oakland,-83.3859436277644,42.6609020442857
1587,27005,Becker,-95.6718118110857,46.9351448234225
1588,20167,Russell,-98.7625429692122,38.9146278736942
1589,21045,Casey,-84.9272426048715,37.3252923806189
1590,31051,Dixon,-96.8678240755312,42.4918836289213
1591,51149,Prince George,-77.2265329549761,37.187872916545
1592,56001,Albany,-105.723513234375,41.6549784716518
1593,29071,Franklin,-91.0752274147053,38.4112713856901
1594,51510,Alexandria,-77.0818533724755,38.8139352767207
1595,26123,Newaygo,-85.8007015394184,43.5544123981732
1596,36069,Ontario,-77.3087442536005,42.851457282511
1597,72111,Peñuelas,-66.7233802267214,18.0620718500604
1598,12093,Okeechobee,-80.8894446456994,27.3863506476385
1599,48371,Pecos,-102.72384084136,30.7821355119824
1600,13103,Effingham,-81.3427963094094,32.3661352970618
1601,13153,Houston,-83.6687765884947,32.4577983110582
1602,13251,Screven,-81.6087605207391,32.7498162466743
1603,06003,Alpine,-119.822359352515,38.5967859419034
1604,36117,Wayne,-77.0297652807187,43.1549436544272
1605,45045,Greenville,-82.3729501243317,34.8950226360171
1606,48463,Uvalde,-99.7622917232977,29.3573963745195
1607,55078,Menominee,-88.709572980883,45.004283480344
1608,18149,Starke,-86.6468689459729,41.2789028080052
1609,12013,Calhoun,-85.193941525256,30.4066673366917
1610,21065,Estill,-83.9594450565187,37.6937606483573
1612,30069,Petroleum,-108.250887625108,47.1182462970569
1613,48461,Upton,-102.042321650228,31.3686819364347
1614,48497,Wise,-97.6546026511766,33.2157066499278
1615,48221,Hood,-97.8324202384534,32.4299092695118
1616,01035,Conecuh,-86.9924532722316,31.4337871142287
1617,18003,Allen,-85.0680063645006,41.091943128027
1618,20129,Morton,-101.799251885852,37.1914112081647
1619,31159,Seward,-97.1396730014731,40.8724183389981
1620,24029,Kent,-76.0473619742721,39.2498159357214
1621,25023,Plymouth,-70.8080381198441,41.9406917478394
1622,36063,Niagara,-78.7477741211746,43.198980420663
1623,53011,Clark,-122.482717275756,45.7756623252559
1624,16039,Elmore,-115.470344537438,43.3515018515273
1625,48467,Van Zandt,-95.8378452825627,32.5639590592199
1626,55005,Barron,-91.8483360425673,45.423726945756
1627,25015,Hampshire,-72.6648303598171,42.3403192982686
1628,13297,Walton,-83.7355216249828,33.7802038611401
1629,13189,McDuffie,-82.4831005524132,33.4770427884327
1794,31047,Dawson,-99.8201461013776,40.8702821635062
1630,55079,Milwaukee,-87.9673315818153,43.0048606004771
1631,42039,Crawford,-80.1071598185176,41.6847463086667
1632,36001,Albany,-73.9772391559379,42.6006030613237
1633,40123,Pontotoc,-96.6833719856536,34.7295984764604
1634,04025,Yavapai,-112.553858805902,34.5993392553732
1635,37063,Durham,-78.8807863485569,36.0392956707173
1636,51013,Arlington,-77.1014021172456,38.8767682838205
1637,48055,Caldwell,-97.6181688349836,29.836652668834
1638,25021,Norfolk,-71.2053060981201,42.1607192879586
1639,42071,Lancaster,-76.2477660516359,40.039016511877
1640,01111,Randolph,-85.457088308948,33.2952673352918
1641,19115,Louisa,-91.2610261055006,41.218421191017
1642,26021,Berrien,-86.4131308041698,41.9544739706738
1643,21057,Cumberland,-85.3905003379379,36.7892612465908
1644,51171,Shenandoah,-78.5706939170347,38.8556746397382
1645,08119,Teller,-105.161489276515,38.8813351145252
1646,27153,Todd,-94.8978529644588,46.0699622635922
1647,21187,Owen,-84.8240461875549,38.5167914315054
1795,48341,Moore,-101.893028119117,35.8376924165611
1648,27003,Anoka,-93.2461846306654,45.2729959735142
1649,20157,Republic,-97.6503670909463,39.8279963214769
1650,19065,Fayette,-91.8441230976997,42.8627179865933
1651,21203,Rockcastle,-84.3117853802493,37.366412377536
1652,35011,De Baca,-104.41181170132,34.3427509190933
1653,12021,Collier,-81.3470895540858,26.1108237902405
1654,22123,West Carroll,-91.4577681768359,32.7882371861652
1655,42105,Potter,-77.8955986435767,41.7447162631667
1656,48197,Hardeman,-99.746324083988,34.2894452070643
1657,54053,Mason,-82.0252421917622,38.7707179866207
1658,51027,Buchanan,-82.0420015807071,37.2650268115122
1659,31109,Lancaster,-96.6877715511146,40.7841604899362
1660,12127,Volusia,-81.1832718254258,29.0599840384467
1661,19039,Clarke,-93.7849976650381,41.0286818137295
1662,28021,Claiborne,-90.9046788510305,31.9730129226404
1663,51197,Wythe,-81.0812180617531,36.9169991577926
1664,01019,Cherokee,-85.6060926211037,34.1782118425258
1665,24033,Prince George's,-76.8495820960811,38.8304873070444
1666,30039,Granite,-113.441418636102,46.4060521962429
1878,29007,Audrain,-91.8424268342768,39.2158770049491
1667,34025,Monmouth,-74.2222321933561,40.265612254613
1668,42123,Warren,-79.2696957714846,41.8130497786093
1669,27023,Chippewa,-95.5640313672484,45.0234567669615
1670,17047,Edwards,-88.0572086314002,38.4135322763238
1671,46003,Aurora,-98.5605057741495,43.7175761599228
1672,21039,Carlisle,-88.9669212361734,36.8537428557676
1673,39089,Licking,-82.481859765827,40.0913631161487
1674,51820,Waynesboro,-78.9020619749687,38.0659822100491
1675,48023,Baylor,-99.2135290127617,33.6164079362234
1676,20069,Gray,-100.436908765397,37.7383667099389
1677,13057,Cherokee,-84.4743207713584,34.2439352100375
1678,19073,Greene,-94.3965808148417,42.036145509177
1679,47065,Hamilton,-85.1665224469356,35.1767023075562
1680,24017,Charles,-76.9857777257899,38.5109245521471
1681,13127,Glynn,-81.5381141171182,31.2327925393911
1682,25025,Suffolk,-71.0785189622218,42.3279219700044
1683,55055,Jefferson,-88.7753276315443,43.020531921427
1684,72089,Luquillo,-65.7266226311957,18.3503514899387
1685,27105,Nobles,-95.7532957646185,43.6743462107047
1686,29161,Phelps,-91.7935172722348,37.8773611771269
1687,13137,Habersham,-83.5309467713887,34.6333156580573
1688,18155,Switzerland,-85.0322922697099,38.8254156997665
1689,38013,Burke,-102.518211727677,48.7909447101
1690,18103,Miami,-86.045250478164,40.7694096530496
1691,28115,Pontotoc,-89.0363680745501,34.2260460037279
1692,42043,Dauphin,-76.7798711936794,40.4139681060894
1693,53001,Adams,-118.559910401201,46.9830104764678
1694,08125,Yuma,-102.425867272313,40.0034683895363
1695,26103,Marquette,-87.6418735896059,46.4350810956346
1696,51760,Richmond,-77.480654485375,37.5277528108657
1697,12119,Sumter,-82.0800298940011,28.7040015462342
1698,27013,Blue Earth,-94.066986380265,44.0354606904029
1699,46127,Union,-96.6557828013263,42.8311216275167
1700,45037,Edgefield,-81.9757666712349,33.765481243934
1701,47081,Hickman,-87.4749547711573,35.8041167090409
1702,48405,San Augustine,-94.1699451186544,31.3946358614033
1703,26025,Calhoun,-85.0049356948373,42.2463383378493
1704,28027,Coahoma,-90.6041504529083,34.2277229905012
1705,39099,Mahoning,-80.7728702927643,41.0163110129465
1706,24019,Dorchester,-76.0275242601448,38.4541352151218
1707,42073,Lawrence,-80.3339370633694,40.9920627776328
1708,55123,Vernon,-90.8324981226061,43.5942281292212
1709,05057,Hempstead,-93.6698223821232,33.7339702903798
1710,18119,Owen,-86.8390072442308,39.3114558696611
1711,19123,Mahaska,-92.6408390671213,41.335215024974
1712,21061,Edmonson,-86.2395561324783,37.2121892254908
1713,31175,Valley,-98.9819772441105,41.5673077669089
1714,39151,Stark,-81.3643730496674,40.8148247570429
1715,42115,Susquehanna,-75.8008126030234,41.82139812958
1716,51131,Northampton,-75.8775159072926,37.3406293272786
1717,13221,Oglethorpe,-83.0827815326111,33.8786503396735
1718,28125,Sharkey,-90.8159538029833,32.8814910331086
1719,39103,Medina,-81.8998620981406,41.1177058877442
1720,72003,Aguada,-67.174026866379,18.3604587135805
1721,06109,Tuolumne,-119.952409937912,38.0264342775011
1722,30079,Prairie,-105.379325762024,46.860475337995
1723,51065,Fluvanna,-78.2776148057364,37.8415586365246
1724,56011,Crook,-104.569873679775,44.5891869519697
1725,29127,Marion,-91.6220306218258,39.8060191226479
1726,08113,San Miguel,-108.401324303058,38.0040367405565
1727,31145,Red Willow,-100.47699799495,40.1755687965552
1728,21115,Johnson,-82.8264364437469,37.8510700944443
1729,51580,Covington,-79.9839725793953,37.7790274893282
2742,26023,Branch,-85.0592947574914,41.9160055643461
1730,48277,Lamar,-95.573035211963,33.6698873849912
1731,13285,Troup,-85.0284571974406,33.0367485704015
1732,48385,Real,-99.8161029950581,29.8334206743197
1733,19167,Sioux,-96.1767568044375,43.0822107384002
1734,48453,Travis,-97.7853555676302,30.3343194107391
1735,13265,Taliaferro,-82.8813592982704,33.5654480167965
1736,13289,Twiggs,-83.4307866237535,32.6743559543674
1737,40129,Roger Mills,-99.6966616726288,35.6871171885036
1738,47017,Carroll,-88.4518933075138,35.9736610846397
1739,51678,Lexington,-79.4433785754303,37.783606945371
1740,72127,San Juan,-66.0625267310885,18.3934459864359
1741,19097,Jackson,-90.5735483726229,42.1717882354396
1742,28073,Lamar,-89.5077703983475,31.2057297129844
1743,48379,Rains,-95.7923681900951,32.8696910063045
1744,05143,Washington,-94.2180074599399,35.9768439973916
1745,20181,Sherman,-101.719762376931,39.3514769938029
1746,28059,Jackson,-88.6418406391487,30.5402065611937
1747,48493,Wilson,-98.0869345703094,29.1732327458641
1748,48199,Hardin,-94.3893181715225,30.3336468577631
1749,05027,Columbia,-93.2264279254356,33.2123070117082
1750,13149,Heard,-85.13147166975,33.2999608791517
1751,18001,Adams,-84.9367140585301,40.7457653010169
2302,26051,Gladwin,-84.3877481650478,43.9890107194621
1752,21015,Boone,-84.7262187742243,38.9706500928578
1753,26089,Leelanau,-85.8014880531478,44.9443118794236
1754,30067,Park,-110.526439419451,45.4896509482965
1755,54101,Webster,-80.4202023008721,38.4937094864535
1756,40105,Nowata,-95.6190233063928,36.7984352889394
1757,48011,Armstrong,-101.357487365015,34.9650742624629
1758,12053,Hernando,-82.4258784077127,28.5559142405835
1759,19131,Mitchell,-92.7888771903784,43.3563837089107
1760,31181,Webster,-98.5001985087922,40.1764264303121
1761,48301,Loving,-103.581857080545,31.8494761230337
1762,21229,Washington,-85.1737965387409,37.7562319091488
1763,48395,Robertson,-96.5127491418594,31.0253419514958
1764,20135,Ness,-99.9154733266334,38.479741568388
1765,13163,Jefferson,-82.4160984876799,33.0586822610727
1766,27115,Pine,-92.7407018830784,46.1210523758476
1767,12039,Gadsden,-84.6191582538033,30.577962888106
1768,54055,Mercer,-81.1102314201068,37.4048116911189
1769,72147,Vieques,-65.4308073804251,18.1230366820354
1770,31125,Nance,-97.9932729114039,41.3975019486017
1771,54031,Hardy,-78.8585530083816,39.006831772167
1772,31063,Frontier,-100.39246580898,40.5299300722817
1774,01085,Lowndes,-86.6519672617751,32.1588552694674
1775,13263,Talbot,-84.5323765403916,32.6963817259403
1776,17143,Peoria,-89.7607890064469,40.7870215549868
1777,20109,Logan,-101.148475037654,38.9173580577204
1778,37101,Johnston,-78.3648981792818,35.5182652272775
1779,48319,Mason,-99.226294157161,30.717804338667
1780,49031,Piute,-112.120208306762,38.3366829316183
1781,54013,Calhoun,-81.119657539088,38.8452037874845
1782,40065,Jackson,-99.4158080664885,34.5895030850355
1783,01063,Greene,-87.9546813381279,32.8565448377745
1784,05129,Searcy,-92.6993648163726,35.9109363970667
1785,12117,Seminole,-81.2357592059248,28.7182979572719
1786,20133,Neosho,-95.3068240149446,37.5582728045909
1787,30055,McCone,-105.794499429173,47.6446940596995
1788,22041,Franklin,-91.6758985679839,32.1367518053691
1789,05123,St. Francis,-90.7482813825496,35.0220197548977
1790,29173,Ralls,-91.5183864313793,39.5281742672908
1791,31065,Furnas,-99.9124745389582,40.1764206386546
1792,40007,Beaver,-100.475887179349,36.749684698817
1793,01009,Blount,-86.5679189002775,33.9823007735489
1796,51053,Dinwiddie,-77.6345389501412,37.0754181858978
1797,72095,Maunabo,-65.9195084951479,18.0198340769525
1798,48181,Grayson,-96.6775020124231,33.6274913325694
1799,26147,St. Clair,-82.6796494542135,42.9220169467945
1800,48357,Ochiltree,-100.815818351666,36.278291052769
1801,20177,Shawnee,-95.7557263992703,39.0410076271945
1802,19057,Des Moines,-91.1832796983304,40.9201111076903
1803,37073,Gates,-76.6972746808196,36.4456580881601
1804,40031,Comanche,-98.4719505464564,34.6597376432421
1805,40137,Stephens,-97.8514189178199,34.4855698937941
1806,31013,Box Butte,-103.088379093976,42.2216575780433
1807,18031,Decatur,-85.5008716625502,39.3071265776612
1808,19135,Monroe,-92.8690667009568,41.0298881498507
1809,37163,Sampson,-78.3704534990924,34.9871747772927
1810,28083,Leflore,-90.3021218782265,33.5547329658467
1811,39069,Henry,-84.0683063724184,41.333964202128
1812,48213,Henderson,-95.8584658677724,32.2112887208383
1813,51147,Prince Edward,-78.4360319692589,37.2255528575713
1814,18073,Jasper,-87.1155331916982,41.0207873273482
1815,12027,DeSoto,-81.8094137338018,27.1867789302738
1816,49041,Sevier,-111.805027504027,38.7483714595688
1817,56043,Washakie,-107.680187023336,43.9045160597526
1818,55023,Crawford,-90.9307368583584,43.2387031632065
1819,06047,Merced,-120.720870575914,37.189386581295
1820,37165,Scotland,-79.4761542121078,34.8377629434544
1821,37189,Watauga,-81.7016446502759,36.2283209197888
1822,51127,New Kent,-77.0043500660865,37.5096668522065
1823,05015,Carroll,-93.542702608442,36.340385597842
1824,17033,Crawford,-87.7595462351412,39.0032228998898
1825,38009,Bottineau,-100.837816612555,48.7910611118116
1826,05103,Ouachita,-92.8779489579994,33.5883960985857
1827,37177,Tyrrell,-76.1690285780228,35.8722954234864
1828,47073,Hawkins,-82.9488529840636,36.4435542644156
1829,13123,Gilmer,-84.4579543747457,34.6931123187467
1830,48189,Hale,-101.826811388786,34.070449005734
1831,42089,Monroe,-75.3403102503754,41.059340576139
1832,17127,Massac,-88.7103661450022,37.2207844132885
1833,08023,Costilla,-105.427654809697,37.2773249278774
1834,16075,Payette,-116.764771296734,44.0054082266329
1835,28003,Alcorn,-88.5771444803066,34.8824142592897
1836,30101,Toole,-111.694241444011,48.6557755072577
1837,46053,Gregory,-99.1888233740185,43.194172477055
1838,01007,Bibb,-87.125114602094,32.9964206352057
1839,28081,Lee,-88.6814995375451,34.2918774973945
1840,17003,Alexander,-89.3291083806759,37.1804926724248
1841,47189,Wilson,-86.2977588365363,36.1549677197701
1842,18025,Crawford,-86.4451882526699,38.2881440245987
1843,40145,Wagoner,-95.5191130794833,35.9602409557028
1844,22013,Bienville,-93.0539880683105,32.3457064697421
1845,17167,Sangamon,-89.658755627239,39.7583576695561
1846,21083,Graves,-88.6514331492928,36.7229250539234
1847,05131,Sebastian,-94.2716271304507,35.1960550299925
1848,29225,Webster,-92.8763289964721,37.2813734036985
1849,48137,Edwards,-100.302293190761,29.980961010533
1850,21073,Franklin,-84.8789900601471,38.2387706895969
1851,06009,Calaveras,-120.552855318579,38.2053226689247
1852,31041,Custer,-99.7280536949897,41.393745214731
1853,51115,Mathews,-76.3409889557268,37.441641457903
1854,17021,Christian,-89.2777764065491,39.5458448465484
1855,48001,Anderson,-95.6535482255233,31.8153474529232
1856,51175,Southampton,-77.106427114907,36.7223112484847
1879,51037,Charlotte,-78.6620366427983,37.0165721155007
1857,46123,Tripp,-99.8854940141632,43.344591616455
1858,51097,King and Queen,-76.8870418813234,37.710717809973
1859,06077,San Joaquin,-121.273086731983,37.9348361232947
1860,26045,Eaton,-84.8374003537385,42.5959918510298
1861,49039,Sanpete,-111.575867602017,39.3723194580195
1862,55129,Washburn,-91.7905044925544,45.8983858758533
1863,13173,Lanier,-83.0647245680021,31.0382856984844
1864,19105,Jones,-91.1313964070426,42.1211860880949
1865,22047,Iberville,-91.349959799478,30.2573430504169
1866,36067,Onondaga,-76.1997115494439,43.0049192250805
1867,42005,Armstrong,-79.4629081066592,40.8166561817352
1868,48491,Williamson,-97.6004854041615,30.6465566448659
1869,54039,Kanawha,-81.5285705423681,38.3386007703552
1870,05111,Poinsett,-90.6626871341652,35.574335338808
1871,46075,Jones,-100.691865074912,43.9614529430615
1872,24015,Cecil,-75.9462805630748,39.5665428290345
1873,17131,Mercer,-90.7429005242519,41.2059678217032
1874,06099,Stanislaus,-120.997652354757,37.5588371855605
1875,22119,Webster,-93.3321583062649,32.7097842001115
1876,37151,Randolph,-79.8058818046667,35.7102333283803
1877,20199,Wallace,-101.763887642317,38.9168613442523
1901,28103,Noxubee,-88.5694906129711,33.1100949890695
1880,55033,Dunn,-91.8962489172429,44.9456252339873
1881,40089,McCurtain,-94.7722237261786,34.1166432838097
1882,31133,Pawnee,-96.2370543666252,40.1314109639658
1883,19021,Buena Vista,-95.1510016171464,42.7354587525162
1884,24011,Caroline,-75.8290415829984,38.8717229292525
1885,13089,DeKalb,-84.2240237672439,33.7694779549345
1886,26077,Kalamazoo,-85.5302947040473,42.245395213224
1887,21159,Martin,-82.5124878814586,37.7998920647328
1888,37093,Hoke,-79.2376914335126,35.0185173988412
1889,37121,Mitchell,-82.1620957966602,36.0119752774387
1890,37019,Brunswick,-78.23167253345,34.0701734168376
1891,48387,Red River,-95.048417645548,33.618866918881
1892,19013,Black Hawk,-92.3052472889796,42.4704580953929
1893,19099,Jasper,-93.0556778530206,41.6857608155389
1894,18127,Porter,-87.0684888785502,41.4598694700777
1895,48067,Cass,-94.3464690484829,33.0749988093212
1896,22015,Bossier,-93.6046857334614,32.6792833480789
1897,48309,McLennan,-97.2021769397316,31.5525545297727
1898,31039,Cuming,-96.7873077171345,41.9163762401834
1899,35019,Guadalupe,-104.788731415256,34.8644052349014
1900,13039,Camden,-81.6660181764418,30.9295191640005
1902,46027,Clay,-96.9765691705887,42.9129614660707
1903,01055,Etowah,-86.0397557851833,34.0437921415911
1904,13277,Tift,-83.5236119046759,31.4574386415346
1905,13261,Sumter,-84.1979253705027,32.0363360036297
1906,56025,Natrona,-106.797820259962,42.9614391975821
1907,53013,Columbia,-117.905135035761,46.2944408578354
1908,48053,Burnet,-98.1818869974126,30.7880135252641
1909,54029,Hancock,-80.5746160805881,40.5194385933814
1910,51119,Middlesex,-76.5506461695571,37.6319199803069
1911,48157,Fort Bend,-95.7721855308917,29.5270227639983
1912,20057,Ford,-99.8882529787,37.6920011408279
1913,17077,Jackson,-89.3823228269579,37.7858810039938
1914,37035,Catawba,-81.2129268255144,35.6620895350197
1915,38055,McLean,-101.318241792179,47.6076671417655
1916,45079,Richland,-80.9002966568073,34.0160320141764
1917,38021,Dickey,-98.5049007966086,46.1101771161945
1918,48207,Haskell,-99.7303735850347,33.1782358378218
1919,51740,Portsmouth,-76.3640953672372,36.8630144672706
1920,54015,Clay,-81.0765221692973,38.4623109223067
1921,01015,Calhoun,-85.8195637849116,33.775729773553
1922,72043,Coamo,-66.3608092426249,18.0986966821667
1923,01039,Covington,-86.4499757544936,31.2475880892702
1924,24005,Baltimore,-76.6291195541414,39.4578471203669
1925,17151,Pope,-88.5615210871865,37.4139128384841
1926,29186,Ste. Genevieve,-90.1949941038806,37.8909005891774
1927,17045,Edgar,-87.7475956349212,39.6809186045436
1928,45013,Beaufort,-80.7264632462742,32.3920345315773
1929,28049,Hinds,-90.4415699668032,32.2662912305612
1930,30021,Dawson,-104.894441731582,47.2658485478612
1931,48337,Montague,-97.7250095847637,33.6752189293436
1932,49015,Emery,-110.701450225599,38.9961257877834
1933,49023,Juab,-112.78093764096,39.702081350165
1934,48057,Calhoun,-96.6170752070045,28.4716238364835
1935,16071,Oneida,-112.541081137033,42.194952920276
1936,06101,Sutter,-121.694567677696,39.0341466039603
1937,42131,Wyoming,-76.0107524686358,41.5194414707074
1938,21123,Larue,-85.7014051330302,37.545679635242
1939,05017,Chicot,-91.2953920906975,33.2645897304007
1940,06111,Ventura,-119.091082015856,34.4446735363878
1941,13061,Clay,-84.977138652952,31.6222116559086
1942,13181,Lincoln,-82.4502210401371,33.7920012419445
1943,17013,Calhoun,-90.6633007794761,39.1684018276913
1944,19117,Lucas,-93.3278080328932,41.0295896448767
1945,05053,Grant,-92.4232056228312,34.2901799115666
1946,29057,Dade,-93.8503345037356,37.4318140031171
1947,48251,Johnson,-97.3661482600412,32.3787769477227
1948,48275,Knox,-99.7426300106679,33.6053895531589
1949,45019,Charleston,-79.9532907983829,32.8342369916598
1950,47039,Decatur,-88.1104377853555,35.6004890404108
1951,47063,Hamblen,-83.2658617851022,36.2199003529816
1952,26151,Sanilac,-82.8205595571876,43.4240572719236
1953,48321,Matagorda,-96.0123029389719,28.8195574575527
1954,05025,Cleveland,-92.1853704451743,33.8972318740353
1955,49051,Wasatch,-111.169144111444,40.3311002650215
1956,06089,Shasta,-122.039699529852,40.7637624828347
1957,31021,Burt,-96.3260581592785,41.850569968535
1958,30011,Carter,-104.539553563442,45.5197965975493
1959,20171,Scott,-100.90665385571,38.4822207562724
1960,55003,Ashland,-90.6783680631591,46.3195698352414
1961,06083,Santa Barbara,-120.018849188037,34.653294875674
1962,06065,Riverside,-115.993357799785,33.7431498092847
1963,45029,Colleton,-80.6685410148564,32.8661553415157
1964,01097,Mobile,-88.2084240931735,30.7847234665725
1965,01053,Escambia,-87.1591869367314,31.1256789031447
1980,28015,Carroll,-89.9228866357415,33.450666960187
2154,13171,Lamar,-84.142638766031,33.0784164669182
1966,49037,San Juan,-109.803752497518,37.6277423202077
1967,16015,Boise,-115.731218261867,43.989184287639
1968,16003,Adams,-116.453598871327,44.8932904652608
1969,08107,Routt,-106.990016092151,40.4857958385335
1970,37049,Craven,-77.0813195775408,35.1186105165783
1971,34029,Ocean,-74.2810060118216,39.8896667904306
1972,05113,Polk,-94.2272880175958,34.4825487856058
1973,22025,Catahoula,-91.8452638547301,31.6677896706554
1974,22029,Concordia,-91.6381443288592,31.4481783514316
1975,06095,Solano,-121.935481392862,38.2682864255979
1976,51095,James City,-76.7728115981892,37.3158625931767
1977,55063,La Crosse,-91.1145113283101,43.9063272149448
1978,37187,Washington,-76.5663724216396,35.839707546138
1979,26081,Kent,-85.5493464249489,43.031977110153
1981,29029,Camden,-92.7608374714092,38.0219952222312
1982,34013,Essex,-74.246431161215,40.787164586236
1983,34005,Burlington,-74.6703449951744,39.8772700053756
1984,41005,Clackamas,-122.223070199949,45.1896364967214
1985,28025,Clay,-88.7778425496395,33.6535810530312
1986,19075,Grundy,-92.7882955136339,42.4018372327389
1987,01049,DeKalb,-85.8051262259808,34.4625557761608
1988,42019,Butler,-79.9135105452538,40.9115275932827
1989,08029,Delta,-107.863134178757,38.8624624253339
1990,19193,Woodbury,-96.0459440666508,42.389794264765
1991,13021,Bibb,-83.7049599410336,32.8087950383931
1992,48113,Dallas,-96.7779605010866,32.7667059891271
1993,26163,Wayne,-83.2809003547993,42.2815138664486
1994,30059,Meagher,-110.889857488605,46.5990900514038
1995,51049,Cumberland,-78.2439409069389,37.513261170332
2170,48033,Borden,-101.43165088656,32.7436398401929
1996,48043,Brewster,-103.252032608237,29.810082511727
1997,12001,Alachua,-82.3601061401223,29.6790630708259
1998,42061,Huntingdon,-77.9767327326228,40.421626522286
1999,29077,Greene,-93.3423091566447,37.2575872040949
2000,31091,Hooker,-101.135342477293,41.9157010986504
2001,51143,Pittsylvania,-79.3977117189226,36.8197909164047
2002,42085,Mercer,-80.2581698088733,41.3024887239703
2003,29117,Livingston,-93.5464597810491,39.7811027196556
2004,45075,Orangeburg,-80.7988628728866,33.4391073021723
2005,48073,Cherokee,-95.1656215961205,31.8370296785805
2006,48265,Kerr,-99.3493014443769,30.0604000635107
2007,53061,Snohomish,-121.720629643307,48.0473713260159
2008,04012,La Paz,-113.981002927949,33.7285422437384
2009,21013,Bell,-83.6776517912153,36.7335578502518
2010,41067,Washington,-123.094551575096,45.5602883169132
2011,38105,Williams,-103.479764855597,48.3452501750493
2090,41003,Benton,-123.430391071231,44.4900267410603
2012,33015,Rockingham,-71.1288810414764,42.9848485550035
2013,34011,Cumberland,-75.1131812776778,39.373989399279
2014,34033,Salem,-75.3461313274193,39.5923654894904
2015,37055,Dare,-75.7224072967702,35.6603091818621
2016,55117,Sheboygan,-87.945792814196,43.7209967202228
2017,51059,Fairfax,-77.2763849544757,38.8367319623863
2018,47077,Henderson,-88.3860081591117,35.6558228276123
2019,46087,McCook,-97.3686314390904,43.6742571022896
2020,47089,Jefferson,-83.4510291845609,36.0482382608972
2021,48241,Jasper,-94.0266757947656,30.746856674746
2022,42035,Clinton,-77.6330310353611,41.2322898434946
2023,53047,Okanogan,-119.738751646396,48.5481878121769
2024,53065,Stevens,-117.85420658902,48.4003190314058
2025,13313,Whitfield,-84.9609347578483,34.8098745931781
2026,48355,Nueces,-97.5433194849226,27.7362883098819
2027,50019,Orleans,-72.2456269704294,44.8296402379068
2028,01003,Baldwin,-87.7224806293724,30.7295572982817
2029,47123,Monroe,-84.2490290219646,35.4455036413548
2030,48099,Coryell,-97.7993615471392,31.3907839745979
2031,40079,Le Flore,-94.7039212372164,34.8985186393147
2032,40027,Cleveland,-97.3251956187439,35.2041353163687
2033,42041,Cumberland,-77.2613075502822,40.1625371971899
2034,23023,Sagadahoc,-69.8507406008741,43.9541629662065
2035,16053,Jerome,-114.261637215676,42.6891454247092
2036,09011,New London,-72.1021865942745,41.4872115872944
2037,13029,Bryan,-81.4380325067616,32.0093378247991
2038,16007,Bear Lake,-111.331231581313,42.2846846029407
2039,08077,Mesa,-108.469799028144,39.0178788761674
2040,29027,Callaway,-91.9217068571133,38.8368286457258
2041,51087,Henrico,-77.3925993862634,37.53386853474
2052,35023,Hidalgo,-108.715215594928,31.9137935915514
